id,intitule,entreprise,lieu,type_contrat,nature_contrat,duree_contrat,date_creation,salaire,experience_exigee,competences,description,url
SPONT-banque-courtois,Candidature spontanée - Alternance Data / Science des données,Banque Courtois,"31000, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"La Banque Courtois est une structure basée à Toulouse, active dans le secteur bancaire. Bien que les détails sur ses services ne soient pas précisés, elle semble s'inscrire dans un environnement où la gestion des données et l'intelligence artificielle pourraient jouer un rôle clé. Je suis intéressé par une alternance qui me permettrait de contribuer à ses activités dans le domaine de la science des données.",
SPONT-office-national-des-forets,Candidature spontanée - Alternance Data / Science des données,Office National des Forêts,"31000, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"L'Office National des Forêts est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'organisation semble jouer un rôle dans la gestion des ressources forestières. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette institution.",
SPONT-sncf-toulouse,Candidature spontanée - Alternance Data / Science des données,SNCF Toulouse,"31200, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"SNCF Toulouse est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise est historiquement liée à des services de transport. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-cancava,Candidature spontanée - Alternance Data / Science des données,CANCAVA,"31067, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"CANCAVA est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble ouverte à des initiatives dans le domaine de la science des données et de l'intelligence artificielle. Je suis intéressé par une alternance qui pourrait contribuer à ses projets futurs.",
SPONT-conseil-regional-midi-pyrenees,Candidature spontanée - Alternance Data / Science des données,Conseil Régional Midi-Pyrénées,"31406, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Le Conseil Régional Midi-Pyrénées est une structure basée à Toulouse, active dans le secteur public. Bien que les services spécifiques ne soient pas précisés, l'organisation joue un rôle important dans la gestion et le développement de la région. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette institution.",
SPONT-centre-d-archeologie-ehess-cnrs-umr-150,Candidature spontanée - Alternance Data / Science des données,Centre d'archéologie - EHESS -CNRS - UMR 150,"31000, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Le Centre d'archéologie - EHESS - CNRS - UMR 150 est une structure basée à Toulouse, active dans le secteur de l'archéologie. Bien que les détails spécifiques sur ses activités ne soient pas précisés, son nom et son affiliation à des institutions reconnues suggèrent un engagement dans la recherche et l'analyse de données liées à l'archéologie. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette institution.",
SPONT-latelec,Candidature spontanée - Alternance Data / Science des données,LATELEC,"31683, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"LATELEC est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble évoluer dans un environnement technique. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-siemens-automotive-s-a,Candidature spontanée - Alternance Data / Science des données,SIEMENS Automotive S.A.,"31036, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"SIEMENS Automotive S.A. est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble évoluer dans le domaine de l'automobile et des technologies associées. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette entreprise.",
SPONT-meteo-france-toulouse,Candidature spontanée - Alternance Data / Science des données,Météo-France Toulouse,"31057, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Météo-France Toulouse est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise est probablement impliquée dans des domaines liés à la météorologie et à l'analyse des données. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-siemens-vdo-automotive,Candidature spontanée - Alternance Data / Science des données,SIEMENS VDO Automotive,"31036, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"SIEMENS VDO Automotive est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble évoluer dans un domaine lié à l'automobile et à la technologie. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-laboratoire-de-neurologie-de-l-insecte,Candidature spontanée - Alternance Data / Science des données,Laboratoire de Neurologie de l'insecte,"31062, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Le Laboratoire de Neurologie de l'insecte est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les détails spécifiques sur ses activités ne soient pas fournis, il est probable qu'il se concentre sur des recherches liées à la neurologie des insectes. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre laboratoire.",
SPONT-e-a-d-s-matra-systemes,Candidature spontanée - Alternance Data / Science des données,E.A.D.S. Matra Systemes,"31676, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"E.A.D.S. Matra Systemes est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble évoluer dans un domaine lié aux systèmes et à la technologie. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-france-telecom-toulouse,Candidature spontanée - Alternance Data / Science des données,France Télécom Toulouse,"31000, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"France Télécom Toulouse est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble évoluer dans un environnement lié aux télécommunications. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-iter-sarl,Candidature spontanée - Alternance Data / Science des données,ITER SARL,"31000, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"ITER SARL est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble avoir un intérêt pour les domaines liés à la science des données et à l'intelligence artificielle. Je suis enthousiaste à l'idée de contribuer à ses projets et d'apprendre au sein de son équipe.",
SPONT-adonlead-networks,Candidature spontanée - Alternance Data / Science des données,AdonLead Networks,"31060, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"AdonLead Networks est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble s'intéresser aux domaines liés aux données et à l'intelligence artificielle. Je suis enthousiaste à l'idée de contribuer à ses projets et d'apprendre au sein de son équipe.",
SPONT-sumotori-networks,Candidature spontanée - Alternance Data / Science des données,SUMOTORI NETWORKS,"31000, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"SUMOTORI NETWORKS est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble évoluer dans un domaine lié aux réseaux et aux technologies. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-air-france,Candidature spontanée - Alternance Data / Science des données,AIR FRANCE,"31700, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"AIR FRANCE est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les détails concernant ses services ne soient pas précisés, l'entreprise semble évoluer dans un environnement lié à l'aviation. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-dga-dpm-sq,Candidature spontanée - Alternance Data / Science des données,DGA/DPM/SQ,"31076, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"DGA/DPM/SQ est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble avoir un intérêt pour les domaines liés à la science des données et à l'intelligence artificielle. Je suis motivé à contribuer à ses projets et à développer mes compétences dans ce domaine.",
SPONT-conseil-general-de-la-haute-garonne,Candidature spontanée - Alternance Data / Science des données,Conseil Général de la Haute Garonne,"31090, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Le Conseil Général de la Haute Garonne est une structure basée à Toulouse, active dans le secteur public. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'organisation est impliquée dans des services qui peuvent bénéficier de l'analyse de données et de l'intelligence artificielle. Je souhaite contribuer à ses missions à travers une alternance en science des données.",
SPONT-jean-philippe-ismael,Candidature spontanée - Alternance Data / Science des données,Jean-Philippe ISMAËL,"31200, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Jean-Philippe ISMAËL est une structure basée à Toulouse. Les informations disponibles ne précisent pas le service concerné, mais l'entreprise semble active dans un secteur lié à son nom. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre entreprise.",
SPONT-mairie-de-toulouse-direction-des-systeme,Candidature spontanée - Alternance Data / Science des données,Mairie de Toulouse - Direction des Systèmes Inform,"31000, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"La Mairie de Toulouse, à travers sa Direction des Systèmes Inform, est une structure basée à Toulouse. Elle est impliquée dans la gestion des systèmes d'information, un domaine essentiel pour le fonctionnement des services publics. Bien que les détails spécifiques sur ses projets ou technologies ne soient pas disponibles, son rôle suggère un engagement vers l'optimisation des services par le biais de solutions informatiques.",
SPONT-tresorerie-generale-de-la-haute-garonne,Candidature spontanée - Alternance Data / Science des données,Trésorerie Générale de la Haute Garonne,"31039, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"La Trésorerie Générale de la Haute Garonne est une structure basée à Toulouse, active dans le secteur de la gestion financière publique. Bien que les détails spécifiques sur ses activités ne soient pas précisés, elle semble jouer un rôle important dans la gestion des ressources financières au niveau local. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette institution.",
SPONT-airbus-usine-guynemer,Candidature spontanée - Alternance Data / Science des données,AIRBUS - Usine Guynemer,"31003, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"AIRBUS - Usine Guynemer est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise est reconnue pour son implication dans l'industrie aéronautique. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-mairie-de-toulouse,Candidature spontanée - Alternance Data / Science des données,Mairie de Toulouse,"31400, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"La Mairie de Toulouse est une structure basée à Toulouse, active dans le secteur public. Elle est impliquée dans divers services au sein de la ville, bien que les détails spécifiques sur ses activités ne soient pas précisés. Je souhaite proposer mes compétences en science des données et intelligence artificielle pour contribuer à ses projets.",
SPONT-la-poste-toulouse,Candidature spontanée - Alternance Data / Science des données,La Poste Toulouse,"31043, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"La Poste Toulouse est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les détails spécifiques sur ses services ne soient pas précisés, l'entreprise est historiquement liée à des activités de logistique et de services postaux. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-airbus-operations-sas,Candidature spontanée - Alternance Data / Science des données,AIRBUS Opérations SAS,"31060, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"AIRBUS Opérations SAS est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise est impliquée dans des opérations liées à l'aéronautique. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-geo-signal,Candidature spontanée - Alternance Data / Science des données,Géo Signal,"31000, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Géo Signal est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble être impliquée dans des domaines liés à la science des données et à l'intelligence artificielle. Je suis intéressé par une alternance qui pourrait contribuer à ses projets et à son développement.",
SPONT-gls,Candidature spontanée - Alternance Data / Science des données,GLS,"31037, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"GLS est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble avoir un intérêt pour des domaines liés à la logistique et à la gestion des données. Je suis motivé à contribuer à ses projets en science des données et intelligence artificielle.",
SPONT-6-image,Candidature spontanée - Alternance Data / Science des données,6                                                IMAGE,"31100, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"6 est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble ouverte à des initiatives dans le domaine de la science des données et de l'intelligence artificielle. Je souhaite contribuer à ses projets en apportant mes compétences en analyse de données et en apprentissage automatique.",
SPONT-7-edf-cres-sud-ouest,Candidature spontanée - Alternance Data / Science des données,7                                   EDF CRES Sud-Ouest,"31057, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"7 EDF CRES Sud-Ouest est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les informations sur ses activités spécifiques ne soient pas précisées, l'entreprise semble évoluer dans un environnement lié à l'énergie et aux services associés. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-8-s-n-c-f-toulouse-deleg-reg-ressources-,Candidature spontanée - Alternance Data / Science des données,8    S.N.C.F. Toulouse-Délég. Rég. Ressources Humaines,"31079, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"8 S.N.C.F. Toulouse-Délég. Rég. Ressources Humaines est une structure basée à Toulouse, active dans le secteur des ressources humaines. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble jouer un rôle dans la gestion des ressources humaines au sein de la région. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre organisation.",
SPONT-9-airbus-industrie-blagnac,Candidature spontanée - Alternance Data / Science des données,9                           AIRBUS Industrie - Blagnac,"31060, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Airbus Industrie est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise est historiquement reconnue dans l'industrie aéronautique. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-0-christian-celinain,Candidature spontanée - Alternance Data / Science des données,0                                   Christian Célinain,"31100, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"0 Christian Célinain est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble ouverte à des initiatives dans le domaine de la science des données et de l'intelligence artificielle. Je suis intéressé par une alternance qui pourrait contribuer à ses projets futurs.",
SPONT-1-c-u-g-t-service-circulation-et-transpo,Candidature spontanée - Alternance Data / Science des données,1            C.U.G.T -Service Circulation et Transport,"31200, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"1 C.U.G.T - Service Circulation et Transport est une structure basée à Toulouse, active dans le secteur du transport et de la circulation. Bien que les détails spécifiques sur ses activités ne soient pas fournis, l'entreprise semble s'inscrire dans un domaine lié à la gestion des flux et des infrastructures. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-2-groupe-lg,Candidature spontanée - Alternance Data / Science des données,2                                            GROUPE LG,"31000, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"2 GROUPE LG est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble être impliquée dans des domaines liés à la science des données et à l'intelligence artificielle. Je suis intéressé par une alternance qui me permettrait de contribuer à ses projets et d'acquérir de l'expérience dans ce domaine.",
SPONT-3-cci-de-toulouse,Candidature spontanée - Alternance Data / Science des données,3                                      CCI de Toulouse,"31002, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"3 CCI de Toulouse est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble jouer un rôle dans le domaine de la formation ou du soutien aux entreprises. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-4-lyonnaise-des-eaux-toulouse,Candidature spontanée - Alternance Data / Science des données,4                          Lyonnaise des Eaux Toulouse,"31432, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"4 Lyonnaise des Eaux Toulouse est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas fournis, l'entreprise semble être impliquée dans des domaines liés à l'eau et aux services associés. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-5-universite-toulouse-le-mirail,Candidature spontanée - Alternance Data / Science des données,5                        Université Toulouse Le Mirail,"31058, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Structure basée à Toulouse, active dans le secteur suggéré par son nom/service. L'Université Toulouse Le Mirail est un établissement d'enseignement supérieur qui pourrait être impliqué dans divers domaines académiques. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre institution.",
SPONT-6-liebherr-aerospace-toulouse,Candidature spontanée - Alternance Data / Science des données,6                          LIEBHERR AEROSPACE TOULOUSE,"31010, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"6 Liebherr Aerospace Toulouse est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble être impliquée dans des domaines liés à l'aéronautique. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-7-technal,Candidature spontanée - Alternance Data / Science des données,7                                              TECHNAL,"31037, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"7 TECHNAL est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble avoir un intérêt pour des domaines liés à la technologie et à l'innovation. Je suis enthousiaste à l'idée de contribuer à ses projets en science des données et intelligence artificielle.",
SPONT-8-airbus-colomiers,Candidature spontanée - Alternance Data / Science des données,8                                     Airbus Colomiers,"31060, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"8 Airbus Colomiers est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les informations sur ses activités spécifiques ne soient pas précisées, l'entreprise semble évoluer dans un environnement lié à l'aéronautique. Je suis intéressé par une opportunité d'alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-9-comite-regional-midi-pyrenees-de-natat,Candidature spontanée - Alternance Data / Science des données,9           Comité Régional Midi-Pyrénées  de Natation,"31000, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Le Comité Régional Midi-Pyrénées de Natation est une structure basée à Toulouse, active dans le secteur de la natation. Bien que les détails spécifiques sur ses activités ne soient pas précisés, il est probable qu'elle soit impliquée dans la promotion et le développement de ce sport au niveau régional. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette organisation.",
SPONT-0-airbus-france-departement-des-ressourc,Candidature spontanée - Alternance Data / Science des données,0    AIRBUS France-Département des Ressources Humaines,"31060, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"AIRBUS France, situé à Toulouse, est une structure active dans le secteur suggéré par son nom. Le département des Ressources Humaines joue un rôle clé dans la gestion des talents au sein de l'entreprise. Bien que les détails spécifiques sur les activités ne soient pas fournis, l'entreprise est reconnue pour son implication dans l'innovation et la technologie.",
SPONT-1-la-depeche-du-midi,Candidature spontanée - Alternance Data / Science des données,1                                   La Dépêche du Midi,"31000, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"La Dépêche du Midi est une structure basée à Toulouse, active dans le secteur de l'information. Bien que les détails sur ses services ne soient pas précisés, elle semble jouer un rôle dans la diffusion de nouvelles et d'informations. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre entreprise.",
SPONT-2-repro-service,Candidature spontanée - Alternance Data / Science des données,2                                        Repro Service,"31132, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"2 Repro Service est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas fournis, l'entreprise semble être impliquée dans des services liés à la reproduction ou à l'impression. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-3-acco-france,Candidature spontanée - Alternance Data / Science des données,3                                          ACCO France,"31000, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"3 ACCO France est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble s'inscrire dans un domaine lié à la science des données et à l'intelligence artificielle. Je suis intéressé par une opportunité d'alternance au sein de votre équipe.",
SPONT-4-dreal-midi-pyrenees,Candidature spontanée - Alternance Data / Science des données,4                                  DREAL Midi-Pyrénées,"31000, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"4 DREAL Midi-Pyrénées est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les détails sur ses activités spécifiques ne soient pas précisés, elle semble jouer un rôle dans le domaine de l'environnement et du développement durable. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette organisation.",
SPONT-5-ceat-centre-dessais-aeronautiques-de-t,Candidature spontanée - Alternance Data / Science des données,5      CEAT - Centre dessais aéronautiques de Toulouse,"31056, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Le CEAT - Centre d'essais aéronautiques de Toulouse est une structure basée à Toulouse, active dans le secteur aéronautique. Bien que les détails spécifiques sur ses activités ne soient pas fournis, son nom suggère un lien avec des essais et des recherches dans ce domaine. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre entreprise.",
SPONT-6-edf-gdf-services-pyrenees-gascogne,Candidature spontanée - Alternance Data / Science des données,6                   EDF-GDF services Pyrénées-Gascogne,"31057, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Structure basée à Toulouse, active dans le secteur suggéré par son nom/service. EDF-GDF services Pyrénées-Gascogne est impliquée dans des activités liées à l'énergie, bien que les détails spécifiques sur ses projets ou technologies ne soient pas précisés. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre entreprise.",
SPONT-7-urssaf-haute-garonne,Candidature spontanée - Alternance Data / Science des données,7                                 URSSAF Haute-Garonne,"31061, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"7 URSSAF Haute-Garonne est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'organisation semble jouer un rôle dans le domaine de la gestion des cotisations et contributions sociales. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre entreprise.",
SPONT-8-latecoere,Candidature spontanée - Alternance Data / Science des données,8                                            LATECOERE,"31079, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"LATECOERE est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas fournis, l'entreprise semble être impliquée dans des domaines liés à l'innovation et à la technologie. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-9-comite-departemental-du-tourisme-hg,Candidature spontanée - Alternance Data / Science des données,9                  Comité Départemental du Tourisme HG,"31015, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Le Comité Départemental du Tourisme HG est une structure basée à Toulouse, active dans le secteur du tourisme. Bien que les détails spécifiques sur ses activités ne soient pas fournis, son nom suggère un engagement dans la promotion et le développement du tourisme dans la région. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre organisation.",
SPONT-0-sogeti-high-tech,Candidature spontanée - Alternance Data / Science des données,0                                     SOGETI HIGH TECH,"31703, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"SOGETI HIGH TECH est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble être impliquée dans des domaines liés à la technologie et à l'innovation. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-1-association-diocesienne,Candidature spontanée - Alternance Data / Science des données,1                              Association Diocésienne,"31000, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"L'Association Diocésienne est une structure basée à Toulouse. Bien que le service concerné ne soit pas précisé, son nom suggère une implication dans des activités liées à la communauté et au soutien social. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre organisation.",
SPONT-2-edf-gdf-toulouse,Candidature spontanée - Alternance Data / Science des données,2                                     EDF-GDF Toulouse,"31007, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble évoluer dans un environnement lié à l'énergie. Je suis intéressé par une opportunité d'alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-3-institut-de-recherche-pierre-fabre,Candidature spontanée - Alternance Data / Science des données,3                   Institut de Recherche Pierre Fabre,"31025, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"3 Institut de Recherche Pierre Fabre est une structure basée à Toulouse, active dans le secteur de la recherche. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'institut semble s'inscrire dans un domaine lié à la santé ou aux sciences. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-4-ass-audoise-deconomie-montagnarde-et-d,Candidature spontanée - Alternance Data / Science des données,4     Ass. Audoise dEconomie Montagnarde et Dév. Local,"31500, Toulouse",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"La 4 Ass. Audoise dEconomie Montagnarde et Dév. Local est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les détails sur ses activités ne soient pas précisés, elle semble engagée dans le développement local et l'économie montagnarde. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre organisation.",
